year,rank,mojo_title,title_norm,domestic,imdb_id,source_row
1989,43,Do the Right Thing,do_the_right_thing,27545445.0,,987
1989,44,All Dogs Go to Heaven,all_dogs_go_to_heaven,27100027.0,,988
1989,45,Glory,glory,26828365.0,,989
1989,46,"Sex, Lies, and Videotape",sex_lies_and_videotape,24742089.0,,990
1989,47,A Nightmare on Elm Street: The Dream Child,a_nightmare_on_elm_street_the_dream_child,22168359.0,,991
1989,48,Dad,dad,22103037.0,,992
1989,49,Lock Up,lock_up,22099847.0,,993
1989,50,Cousins,cousins,22026369.0,,994
1989,51,The Rescuers 1989 Re-release,the_rescuers_1989_rerelease,21215869.0,,995
1989,52,Say Anything,say_anything,20781987.0,,996
1989,53,An Innocent Man,an_innocent_man,20047604.0,,997
1989,54,The Fly II,the_fly_ii,20021322.0,,998
1989,55,Skin Deep,skin_deep,19674852.0,,999
1989,56,Blaze,blaze,19131246.0,,1000
1989,57,Her Alibi,her_alibi,18699037.0,,1001
1989,58,Casualties of War,casualties_of_war,18671317.0,,1002
1989,59,Prancer,prancer,18587135.0,,1003
1989,60,The Fabulous Baker Boys,the_fabulous_baker_boys,18428904.0,,1004
1989,61,Crimes and Misdemeanors,crimes_and_misdemeanors,18254702.0,,1005
1989,62,Shocker,shocker,16554699.0,,1006
1989,63,Chances Are,chances_are,16278590.0,,1007
1989,64,No Holds Barred,no_holds_barred,16093651.0,,1008
1989,65,Next of Kin,next_of_kin,15942628.0,,1009
1989,66,Leviathan,leviathan,15704614.0,,1010
1989,67,She-Devil,shedevil,15351421.0,,1011
1989,68,My Left Foot,my_left_foot,14743391.0,,1012
1989,69,Kickboxer,kickboxer,14697005.0,,1013
1989,70,Friday the 13th Part VIII: Jason Takes Manhattan,friday_the_13th_part_viii_jason_takes_manhattan,14343976.0,,1014
1989,71,The Wizard,the_wizard,14278900.0,,1015
1989,72,Great Balls of Fire!,great_balls_of_fire,13741060.0,,1016
1989,73,Family Business,family_business,12195695.0,,1017
1989,74,Pink Cadillac,pink_cadillac,12143484.0,,1018
1989,75,She's Out of Control,shes_out_of_control,12065892.0,,1019
1989,76,Halloween 5: The Revenge of Michael Myers,halloween_5_the_revenge_of_michael_myers,11642254.0,,1020
1989,77,Gross Anatomy,gross_anatomy,11604598.0,,1021
1989,78,Police Academy 6: City Under Siege,police_academy_6_city_under_siege,11567217.0,,1022
1989,79,Young Einstein,young_einstein,11536599.0,,1023
1989,80,Who's Harry Crumb?,whos_harry_crumb,10982364.0,,1024
1989,81,New York Stories,new_york_stories,10763469.0,,1025
1989,82,The Package,the_package,10647219.0,,1026
1989,83,We're No Angels,were_no_angels,10555348.0,,1027
1989,84,Cyborg,cyborg,10166459.0,,1028
1989,85,Henry V,henry_v,10161099.0,,1029
1989,86,Criminal Law,criminal_law,9974446.0,,1030
1989,87,Tap,tap,9114702.0,,1031
1989,88,Renegades,renegades,9015164.0,,1032
1989,89,Scandal,scandal,8800000.0,,1033
1989,90,True Believer,true_believer,8742750.0,,1034
1989,91,Troop Beverly Hills,troop_beverly_hills,8508843.0,,1035
1989,92,Cheetah,cheetah,8153677.0,,1036
1989,93,DeepStar Six,deepstar_six,8143225.0,,1037
1989,94,Dead Bang,dead_bang,8125592.0,,1038
1989,95,The Adventures of Baron Munchausen,the_adventures_of_baron_munchausen,8083123.0,,1039
1989,96,Dead Calm,dead_calm,7825135.0,,1040
1989,97,"Enemies, A Love Story",enemies_a_love_story,7754571.0,,1041
1989,98,Disorganized Crime,disorganized_crime,7723506.0,,1042
1989,99,Johnny Handsome,johnny_handsome,7237794.0,,1043
1989,100,Lawrence of Arabia 1989 Re-release,lawrence_of_arabia_1989_rerelease,6986278.0,,1044
1990,1,Home Alone,home_alone,289012363.0,,1145
1990,2,Ghost,ghost,217631670.0,,1146
1990,3,Dances with Wolves,dances_with_wolves,184208848.0,,1147
1990,4,Pretty Woman,pretty_woman,178464485.0,,1148
1990,5,Teenage Mutant Ninja Turtles,teenage_mutant_ninja_turtles,135267509.0,,1149
1990,6,The Hunt for Red October,the_hunt_for_red_october,122012643.0,,1150
1990,7,Total Recall,total_recall,119394840.0,,1151
1990,8,Die Hard 2,die_hard_2,117542606.0,,1152
1990,9,Dick Tracy,dick_tracy,103738726.0,,1153
1990,10,Kindergarten Cop,kindergarten_cop,91457688.0,,1154
1990,11,Back to the Future Part III,back_to_the_future_part_iii,87727583.0,,1155
1990,12,Days of Thunder,days_of_thunder,87163545.0,,1156
1990,13,Presumed Innocent,presumed_innocent,86303188.0,,1157
1990,14,Another 48 Hrs.,another_48_hrs,80818974.0,,1158
1990,15,Three Men and a Little Lady,three_men_and_a_little_lady,71609321.0,,1159
1990,16,Bird on a Wire,bird_on_a_wire,70978012.0,,1160
1990,17,The Godfather Part III,the_godfather_part_iii,66666062.0,,1161
1990,18,Flatliners,flatliners,61489265.0,,1162
1990,19,Misery,misery,61276872.0,,1163
1990,20,Edward Scissorhands,edward_scissorhands,56362461.0,,1164
1990,21,Problem Child,problem_child,53470891.0,,1165
1990,22,Arachnophobia,arachnophobia,53208180.0,,1166
1990,23,Awakenings,awakenings,52096475.0,,1167
1990,24,Look Who's Talking Too,look_whos_talking_too,47789074.0,,1168
1990,25,Hard to Kill,hard_to_kill,47410827.0,,1169
1990,26,Goodfellas,goodfellas,46836797.0,,1170
1990,27,Marked for Death,marked_for_death,46044396.0,,1171
1990,28,RoboCop 2,robocop_2,45681173.0,,1172
1990,29,The Jungle Book 1990 Re-release,the_jungle_book_1990_rerelease,44645619.0,,1173
1990,30,Young Guns II,young_guns_ii,44143410.0,,1174
1990,31,Gremlins 2: The New Batch,gremlins_2_the_new_batch,41482207.0,,1175
1990,32,Rocky V,rocky_v,40946358.0,,1176
1990,33,Joe Versus the Volcano,joe_versus_the_volcano,39404261.0,,1177
1990,34,Postcards from the Edge,postcards_from_the_edge,39071603.0,,1178
1990,35,Mermaids,mermaids,35419397.0,,1179
1990,36,Darkman,darkman,33878502.0,,1180
1990,37,Air America,air_america,31053601.0,,1181
1990,38,Predator 2,predator_2,30669413.0,,1182
1990,39,Green Card,green_card,29888235.0,,1183
1990,40,Pacific Heights,pacific_heights,29381956.0,,1184
1990,41,Child's Play 2,childs_play_2,28501605.0,,1185
1990,42,The Rescuers Down Under,the_rescuers_down_under,27931461.0,,1186
1990,43,Internal Affairs,internal_affairs,27734391.0,,1187
1990,44,Cadillac Man,cadillac_man,27627310.0,,1188
1990,45,Memphis Belle,memphis_belle,27441977.0,,1189
1990,46,House Party,house_party,26385627.0,,1190
1990,47,Jacob's Ladder,jacobs_ladder,26118851.0,,1191
1990,48,The Exorcist III,the_exorcist_iii,26098824.0,,1192
1990,49,Fantasia 1990 Re-release,fantasia_1990_rerelease,25363371.0,,1193
1990,50,Navy Seals,navy_seals,25069101.0,,1194
1990,51,Ernest Goes to Jail,ernest_goes_to_jail,25029569.0,,1195
1990,52,Ghost Dad,ghost_dad,24707633.0,,1196
1990,53,My Blue Heaven,my_blue_heaven,23591472.0,,1197
1990,54,The Russia House,the_russia_house,22997992.0,,1198
1990,55,The First Power,the_first_power,22424195.0,,1199
1990,56,The Rookie,the_rookie,21633874.0,,1200
1990,57,The Freshman,the_freshman,21460601.0,,1201
1990,58,The Adventures of Ford Fairlane,the_adventures_of_ford_fairlane,21413502.0,,1202
1990,59,Quigley Down Under,quigley_down_under,21413105.0,,1203
1990,60,Madhouse,madhouse,21036771.0,,1204
1990,61,Hamlet,hamlet,20710451.0,,1205
1990,62,Jetsons: The Movie,jetsons_the_movie,20305841.0,,1206
1990,63,Stella,stella,20240128.0,,1207
1990,64,Taking Care of Business,taking_care_of_business,20005435.0,,1208
1990,65,Betsy's Wedding,betsys_wedding,19740070.0,,1209
1990,66,DuckTales the Movie: Treasure of the Lost Lamp,ducktales_the_movie_treasure_of_the_lost_lamp,18115724.0,,1210
1990,67,Sibling Rivalry,sibling_rivalry,17854933.0,,1211
1990,68,White Palace,white_palace,17487531.0,,1212
1990,69,The Guardian,the_guardian,17037887.0,,1213
1990,70,Death Warrant,death_warrant,16853487.0,,1214
1990,71,Tremors,tremors,16667084.0,,1215
1990,72,Tales from the Darkside: The Movie,tales_from_the_darkside_the_movie,16324573.0,,1216
1990,73,Men at Work,men_at_work,16247964.0,,1217
1990,74,I Love You to Death,i_love_you_to_death,16186793.0,,1218
1990,75,Mo' Better Blues,mo_better_blues,16153593.0,,1219
1990,76,Avalon,avalon,15740796.0,,1220
1990,77,The Bonfire of the Vanities,the_bonfire_of_the_vanities,15691192.0,,1221
1990,78,Revenge,revenge,15645616.0,,1222
1990,79,Reversal of Fortune,reversal_of_fortune,15445131.0,,1223
1990,80,Mr. Destiny,mr_destiny,15379253.0,,1224
1990,81,Spaced Invaders,spaced_invaders,15369573.0,,1225
1990,82,Quick Change,quick_change,15260154.0,,1226
1990,83,Fire Birds,fire_birds,14760451.0,,1227
1990,84,Wild at Heart,wild_at_heart,14561143.0,,1228
1990,85,Lord of the Flies,lord_of_the_flies,13985225.0,,1229
1990,86,The Grifters,the_grifters,13446769.0,,1230
1990,87,Crazy People,crazy_people,13236513.0,,1231
1990,88,Bad Influence,bad_influence,12626043.0,,1232
1990,89,Cinema Paradiso,cinema_paradiso,11990401.0,,1233
1990,90,Graveyard Shift,graveyard_shift,11582891.0,,1234
1990,91,Henry & June,henry_june,11567449.0,,1235
1990,92,Pump Up the Volume,pump_up_the_volume,11541758.0,,1236
1990,93,Opportunity Knocks,opportunity_knocks,11359129.0,,1237
1990,94,Q&A,qa,11207891.0,,1238
1990,95,Wild Orchid,wild_orchid,11060485.0,,1239
1990,96,Nuns on the Run,nuns_on_the_run,10959015.0,,1240
1990,97,Narrow Margin,narrow_margin,10873237.0,,1241
1990,98,The Witches,the_witches,10360553.0,,1242
1990,99,The Adventures of Milo and Otis 1990 Re-release,the_adventures_of_milo_and_otis_1990_rerelease,10351534.0,,1243
1990,100,The Two Jakes,the_two_jakes,10005969.0,,1244
1991,1,Beauty and the Beast,beauty_and_the_beast,248802521.0,,1345
1991,2,Terminator 2: Judgment Day,terminator_2_judgment_day,204843837.0,,1346
1991,3,Robin Hood: Prince of Thieves,robin_hood_prince_of_thieves,165493908.0,,1347
1991,4,The Silence of the Lambs,the_silence_of_the_lambs,130744604.0,,1348
1991,5,City Slickers,city_slickers,124033791.0,,1349
1991,6,Hook,hook,119655099.0,,1350
1991,7,The Addams Family,the_addams_family,113502426.0,,1351
1991,8,Sleeping with the Enemy,sleeping_with_the_enemy,101599005.0,,1352
1991,9,Father of the Bride,father_of_the_bride,89325780.0,,1353
1991,10,The Naked Gun 2½: The Smell of Fear,the_naked_gun_2½_the_smell_of_fear,86930411.0,,1354
1991,11,Fried Green Tomatoes,fried_green_tomatoes,82418501.0,,1355
1991,12,Cape Fear,cape_fear,79091969.0,,1356
1991,13,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,teenage_mutant_ninja_turtles_ii_the_secret_of_the_ooze,78656813.0,,1357
1991,14,Backdraft,backdraft,77868585.0,,1358
1991,15,Star Trek VI: The Undiscovered Country,star_trek_vi_the_undiscovered_country,74888996.0,,1359
1991,16,The Prince of Tides,the_prince_of_tides,74787599.0,,1360
1991,17,JFK,jfk,70405498.0,,1361
1991,18,Hot Shots!,hot_shots,69467617.0,,1362
1991,19,What About Bob?,what_about_bob,63707829.0,,1363
1991,20,One Hundred and One Dalmatians 1991 Re-release,one_hundred_and_one_dalmatians_1991_rerelease,60830285.0,,1364
1991,21,The Last Boy Scout,the_last_boy_scout,59509925.0,,1365
1991,22,My Girl,my_girl,59489799.0,,1366
1991,23,Boyz n the Hood,boyz_n_the_hood,57504069.0,,1367
1991,24,Doc Hollywood,doc_hollywood,54830779.0,,1368
1991,25,Bugsy,bugsy,49114016.0,,1369
1991,26,New Jack City,new_jack_city,47624353.0,,1370
1991,27,The Rocketeer,the_rocketeer,46704056.0,,1371
1991,28,Thelma & Louise,thelma_louise,45454158.0,,1372
1991,29,Point Break,point_break,43218387.0,,1373
1991,30,Regarding Henry,regarding_henry,43001500.0,,1374
1991,31,The Fisher King,the_fisher_king,41895491.0,,1375
1991,32,Out for Justice,out_for_justice,39673161.0,,1376
1991,33,The Doctor,the_doctor,38120905.0,,1377
1991,34,Bill & Ted's Bogus Journey,bill_teds_bogus_journey,38037931.0,,1378
1991,35,Dead Again,dead_again,38016380.0,,1379
1991,36,Soapdish,soapdish,36489888.0,,1380
1991,37,Freddy's Dead: The Final Nightmare,freddys_dead_the_final_nightmare,34872033.0,,1381
1991,38,White Fang,white_fang,34793160.0,,1382
1991,39,The Doors,the_doors,34494884.0,,1383
1991,40,King Ralph,king_ralph,34002045.0,,1384
1991,41,Curly Sue,curly_sue,33691313.0,,1385
1991,42,Dying Young,dying_young,33669178.0,,1386
1991,43,Grand Canyon,grand_canyon,33243020.0,,1387
1991,44,Jungle Fever,jungle_fever,32482682.0,,1388
1991,45,Double Impact,double_impact,30102717.0,,1389
1991,46,L.A. Story,la_story,28862081.0,,1390
1991,47,Deceived,deceived,28738096.0,,1391
1991,48,Necessary Roughness,necessary_roughness,26255594.0,,1392
1991,49,The Hard Way,the_hard_way,25895485.0,,1393
1991,50,Other People's Money,other_peoples_money,25682090.0,,1394
1991,51,Don't Tell Mom the Babysitter's Dead,dont_tell_mom_the_babysitters_dead,25196249.0,,1395
1991,52,Problem Child 2,problem_child_2,25104700.0,,1396
1991,53,Little Man Tate,little_man_tate,25010896.0,,1397
1991,54,Class Action,class_action,24277858.0,,1398
1991,55,The People Under the Stairs,the_people_under_the_stairs,24204154.0,,1399
1991,56,Lionheart,lionheart,24078196.0,,1400
1991,57,Oscar,oscar,23562716.0,,1401
1991,58,Frankie and Johnny,frankie_and_johnny,22773535.0,,1402
1991,59,Pure Luck,pure_luck,22641969.0,,1403
1991,60,An American Tail: Fievel Goes West,an_american_tail_fievel_goes_west,22166041.0,,1404
1991,61,Only the Lonely,only_the_lonely,21830957.0,,1405
1991,62,Ricochet,ricochet,21756163.0,,1406
1991,63,F/X2,fx2,21082165.0,,1407
1991,64,Mobsters,mobsters,20246790.0,,1408
1991,65,House Party 2,house_party_2,19438638.0,,1409
1991,66,Mortal Thoughts,mortal_thoughts,18784957.0,,1410
1991,67,Paradise,paradise,18634643.0,,1411
1991,68,For the Boys,for_the_boys,17860280.0,,1412
1991,69,The NeverEnding Story II: The Next Chapter,the_neverending_story_ii_the_next_chapter,17373527.0,,1413
1991,70,Hudson Hawk,hudson_hawk,17218080.0,,1414
1991,71,Defending Your Life,defending_your_life,16371128.0,,1415
1991,72,Billy Bathgate,billy_bathgate,15565363.0,,1416
1991,73,Highlander II: The Quickening,highlander_ii_the_quickening,15556340.0,,1417
1991,74,Switch,switch,15545943.0,,1418
1991,75,A Kiss Before Dying,a_kiss_before_dying,15429177.0,,1419
1991,76,Shipwrecked,shipwrecked,15104156.0,,1420
1991,77,Toy Soldiers,toy_soldiers,15073942.0,,1421
1991,78,Madonna: Truth or Dare,madonna_truth_or_dare,15014326.0,,1422
1991,79,Child's Play 3,childs_play_3,14960255.0,,1423
1991,80,The Commitments,the_commitments,14919570.0,,1424
1991,81,Once Around,once_around,14851083.0,,1425
1991,82,All I Want for Christmas,all_i_want_for_christmas,14812144.0,,1426
1991,83,Not Without My Daughter,not_without_my_daughter,14789113.0,,1427
1991,84,Flight of the Intruder,flight_of_the_intruder,14587732.0,,1428
1991,85,Ernest Scared Stupid,ernest_scared_stupid,14143280.0,,1429
1991,86,The Perfect Weapon,the_perfect_weapon,14061361.0,,1430
1991,87,Drop Dead Fred,drop_dead_fred,13878564.0,,1431
1991,88,The Marrying Man,the_marrying_man,12454768.0,,1432
1991,89,Shattered,shattered,11511031.0,,1433
1991,90,Career Opportunities,career_opportunities,11336986.0,,1434
1991,91,One Good Cop,one_good_cop,11276846.0,,1435
1991,92,V.I. Warshawski,vi_warshawski,11128309.0,,1436
1991,93,The Super,the_super,11000863.0,,1437
1991,94,A Rage in Harlem,a_rage_in_harlem,10438504.0,,1438
1991,95,"He Said, She Said",he_said_she_said,9804775.0,,1439
1991,96,The Butcher's Wife,the_butchers_wife,9689816.0,,1440
1991,97,Scenes from a Mall,scenes_from_a_mall,9563393.0,,1441
1991,98,Guilty by Suspicion,guilty_by_suspicion,9480198.0,,1442
1991,99,Body Parts,body_parts,9188150.0,,1443
1991,100,Stone Cold,stone_cold,9151887.0,,1444
1992,1,Aladdin,aladdin,346476295.0,,1545
1992,2,Batman Returns,batman_returns,266831698.0,,1546
1992,3,Home Alone 2: Lost in New York,home_alone_2_lost_in_new_york,173595300.0,,1547
1992,4,Lethal Weapon 3,lethal_weapon_3,144731527.0,,1548
1992,5,A Few Good Men,a_few_good_men,141354048.0,,1549
1992,6,Sister Act,sister_act,139605182.0,,1550
1992,7,The Bodyguard,the_bodyguard,121945720.0,,1551
1992,8,Wayne's World,waynes_world,121697862.0,,1552
1992,9,Basic Instinct,basic_instinct,117727224.0,,1553
1992,10,A League of Their Own,a_league_of_their_own,107535154.0,,1554
1992,11,Unforgiven,unforgiven,101157447.0,,1555
1992,12,The Hand That Rocks the Cradle,the_hand_that_rocks_the_cradle,88036718.0,,1556
1992,13,Under Siege,under_siege,83563139.0,,1557
1992,14,Patriot Games,patriot_games,83351587.0,,1558
1992,15,Bram Stoker's Dracula,bram_stokers_dracula,82522790.0,,1559
1992,16,White Men Can't Jump,white_men_cant_jump,76253806.0,,1560
1992,17,The Last of the Mohicans,the_last_of_the_mohicans,75506530.0,,1561
1992,18,Boomerang,boomerang,70052444.0,,1562
1992,19,Scent of a Woman,scent_of_a_woman,63095253.0,,1563
1992,20,The Crying Game,the_crying_game,62548947.0,,1564
1992,21,Far and Away,far_and_away,58883840.0,,1565
1992,22,"Honey, I Blew Up the Kid",honey_i_blew_up_the_kid,58662452.0,,1566
1992,23,HouseSitter,housesitter,58500635.0,,1567
1992,24,Death Becomes Her,death_becomes_her,58423992.0,,1568
1992,25,Unlawful Entry,unlawful_entry,57138719.0,,1569
1992,26,Beethoven,beethoven,57114049.0,,1570
1992,27,Forever Young,forever_young,55956187.0,,1571
1992,28,Alien 3,alien_3,55473545.0,,1572
1992,29,My Cousin Vinny,my_cousin_vinny,52929168.0,,1573
1992,30,Sneakers,sneakers,51432691.0,,1574
1992,31,The Mighty Ducks,the_mighty_ducks,50752553.0,,1575
1992,32,Wayne's World 2,waynes_world_2,48198019.0,,1576
1992,33,Malcolm X,malcolm_x,48169910.0,,1577
1992,34,Single White Female,single_white_female,48017402.0,,1578
1992,35,The Distinguished Gentleman,the_distinguished_gentleman,46666502.0,,1579
1992,36,Medicine Man,medicine_man,45500797.0,,1580
1992,37,Passenger 57,passenger_57,44065653.0,,1581
1992,38,A River Runs Through It,a_river_runs_through_it,43440294.0,,1582
1992,39,Encino Man,encino_man,40693477.0,,1583
1992,40,Mo' Money,mo_money,40227006.0,,1584
1992,41,Universal Soldier,universal_soldier,36299898.0,,1585
1992,42,Honeymoon in Vegas,honeymoon_in_vegas,35208854.0,,1586
1992,43,The Lawnmower Man,the_lawnmower_man,32100816.0,,1587
1992,44,Sleepwalkers,sleepwalkers,30524763.0,,1588
1992,45,The Muppet Christmas Carol,the_muppet_christmas_carol,29192832.0,,1589
1992,46,3 Ninjas,3_ninjas,29000301.0,,1590
1992,47,Final Analysis,final_analysis,28590665.0,,1591
1992,48,Stop! Or My Mom Will Shoot,stop_or_my_mom_will_shoot,28411210.0,,1592
1992,49,Howards End,howards_end,25968006.0,,1593
1992,50,Candyman,candyman,25792310.0,,1594
1992,51,The Cutting Edge,the_cutting_edge,25105517.0,,1595
1992,52,FernGully: The Last Rainforest,ferngully_the_last_rainforest,24650296.0,,1596
1992,53,Hoffa,hoffa,24276506.0,,1597
1992,54,Leap of Faith,leap_of_faith,23369283.0,,1598
1992,55,Toys,toys,23278931.0,,1599
1992,56,Thunderheart,thunderheart,22660758.0,,1600
1992,57,Captain Ron,captain_ron,22518097.0,,1601
1992,58,The Player,the_player,21706101.0,,1602
1992,59,Shining Through,shining_through,21633781.0,,1603
1992,60,Consenting Adults,consenting_adults,21591728.0,,1604
1992,61,Raising Cain,raising_cain,21370057.0,,1605
1992,62,Straight Talk,straight_talk,21202099.0,,1606
1992,63,Kuffs,kuffs,21142815.0,,1607
1992,64,Mr. Baseball,mr_baseball,20883046.0,,1608
1992,65,Juice,juice,20146880.0,,1609
1992,66,Prelude to a Kiss,prelude_to_a_kiss,20006730.0,,1610
1992,67,Hero,hero,19507345.0,,1611
1992,68,Pinocchio 1992 Re-release,pinocchio_1992_rerelease,18863559.0,,1612
1992,69,Singles,singles,18471850.0,,1613
1992,70,Used People,used_people,17957265.0,,1614
1992,71,The Babe,the_babe,17530973.0,,1615
1992,72,Freejack,freejack,17129026.0,,1616
1992,73,Pet Sematary II,pet_sematary_ii,17092453.0,,1617
1992,74,Deep Cover,deep_cover,16639799.0,,1618
1992,75,Buffy the Vampire Slayer,buffy_the_vampire_slayer,16624456.0,,1619
